shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
350040,43.7825349678,-79.663192169,340009
350040,43.782484995,-79.663153515,340010
350040,43.7824204019,-79.6630965459,340011
350040,43.7823803161,-79.6630564291,340012
350040,43.782342016,-79.6630150297,340013
350040,43.7822844932,-79.6629467186,340014
350040,43.7822258812,-79.6628622765,340015
350040,43.7818864025,-79.6623205587,340016
350040,43.7816364443,-79.6618886948,340017
350040,43.7816364443,-79.6618886948,350001
350040,43.7814296643,-79.6615304341,350002
350040,43.7811248652,-79.6610289663,350003
350040,43.7810459974,-79.6609064557,350004
350040,43.7808509507,-79.6607045207,350005
350040,43.7801477008,-79.6600852066,350006
350040,43.7796873675,-79.6597574794,350007
350040,43.77933392,-79.6594845316,350008
350040,43.77933392,-79.6594845316,360001
350040,43.7790540829,-79.6592695898,360002
350040,43.7783917586,-79.6587624771,360003
350040,43.7780685717,-79.6586131289,360004
350040,43.7778175018,-79.658547912,360005
350040,43.7776057026,-79.6584532368,360006
350040,43.7774777766,-79.6583703556,360007
350040,43.7773469168,-79.6582676582,360008
350040,43.7773377696,-79.6582554365,360009
350040,43.7772409545,-79.6581383092,360010
350040,43.77697038,-79.6577156554,360011
350040,43.7774865443,-79.657123796,360012
350040,43.7776779811,-79.6568647699,360013
350040,43.7778515314,-79.6566160837,360014
350040,43.7780198062,-79.6563016539,360015
350040,43.778194045,-79.6559585078,360016
350040,43.7783727774,-79.6555382145,360017
350040,43.7785386806,-79.6550225216,360018
350040,43.7779739612,-79.6547009105,360019
350040,43.7779739612,-79.6547009105,370001
350040,43.7762335686,-79.6537098128,370002
350040,43.7762335686,-79.6537098128,380001
350040,43.7737507845,-79.6522968184,380002
350040,43.773299322,-79.652036083,380003
350040,43.7731660787,-79.651960796,380004
350040,43.7731660787,-79.651960796,390001
350040,43.7686445428,-79.6493811546,390002
350040,43.7671153357,-79.6485123296,390003
350040,43.7669375457,-79.6496195994,390004
350044,43.7693748189,-79.6214887288,10001
350044,43.7692094935,-79.6224131919,10002
350044,43.7690531087,-79.623108832,10003
350044,43.7694619715,-79.6232659417,10004
350044,43.7695906126,-79.6233313264,10005
350044,43.7695906126,-79.6233313264,20001
350044,43.7697360844,-79.6234485091,20002
350044,43.7698749834,-79.6236180272,20003
350044,43.7699708706,-79.6238046848,20004
350044,43.770036168,-79.6239932868,20005
350044,43.7700688513,-79.6241652422,20006
350044,43.7700963428,-79.6243547116,20007
350044,43.7701050211,-79.6245520673,20008
350044,43.7701052603,-79.6245719415,20009
350044,43.7701052603,-79.6245719415,30001
350044,43.7701072038,-79.6247334196,30002
350044,43.7700990845,-79.6248069121,30003
350044,43.770650886,-79.6249458507,30004
350044,43.7708153519,-79.6249955094,30005
350044,43.7710856109,-79.6250825042,30006
350044,43.7717721552,-79.625345097,30007
350044,43.7721540261,-79.6255040894,30008
350044,43.7717521335,-79.6271248386,30009
350044,43.771464607,-79.6283739271,30010
350044,43.770680674,-79.6318534342,30011
350044,43.7704170124,-79.6330696294,30012
350044,43.7703221578,-79.6334196864,30013
350044,43.7701382081,-79.6342252769,30014
350044,43.7699103239,-79.6352729025,30015
350044,43.7696677799,-79.6363755222,30016
350044,43.7695474411,-79.6369299136,30017
350044,43.7693147232,-79.638027327,30018
350044,43.7688971893,-79.6397861829,30019
350044,43.7685164591,-79.6414621794,30020
350044,43.7682272687,-79.6427360183,30021
350044,43.7675183855,-79.6466594888,30022
350044,43.7672401328,-79.6478733986,30023
350044,43.7671153357,-79.6485123296,30024
350044,43.7669375457,-79.6496195994,30025
350044,43.7669375457,-79.6496195994,40001
350044,43.7667915889,-79.6505261184,40002
350044,43.7660770213,-79.6549837622,40003
350044,43.7659417883,-79.6558105016,40004
350044,43.7661857173,-79.6558808249,40005
350044,43.766680621,-79.6560846783,40006
350044,43.7667096738,-79.6561051487,40007
350044,43.7667096738,-79.6561051487,50001
350044,43.766973893,-79.6562930494,50002
350044,43.767165113,-79.6564751314,50003
350044,43.7674512372,-79.6568414544,50004
350044,43.7680916536,-79.657705527,50005
350044,43.7692700197,-79.6592968601,50006
350044,43.7692700197,-79.6592968601,60001
350044,43.7695444769,-79.6596671971,60002
350044,43.7704777654,-79.6609385416,60003
350044,43.7714473948,-79.6622389354,60004
350044,43.7717913438,-79.6627009391,60005
350044,43.7717913438,-79.6627009391,70001
350044,43.772170034,-79.6632081476,70002
350044,43.7727768797,-79.6625149597,70003
350044,43.7727768797,-79.6625149597,80001
350044,43.7741326882,-79.6609638365,80002
350044,43.7741326882,-79.6609638365,90001
350044,43.7743592396,-79.6607040535,90002
350044,43.77697038,-79.6577156554,90003
350044,43.7772409545,-79.6581383092,90004
350044,43.7773377696,-79.6582554365,90005
350044,43.7773469168,-79.6582676582,90006
350044,43.7774777766,-79.6583703556,90007
350044,43.7776057026,-79.6584532368,90008
350044,43.7778175018,-79.658547912,90009
350044,43.7780685717,-79.6586131289,90010
350044,43.7783917586,-79.6587624771,90011
350044,43.7786861301,-79.6589882732,90012
350044,43.7786861301,-79.6589882732,100001
350044,43.7790540829,-79.6592695898,100002
350044,43.7796873675,-79.6597574794,100003
350044,43.7801477008,-79.6600852066,100004
350044,43.7803678651,-79.6602791202,100005
350044,43.7803678651,-79.6602791202,110001
350044,43.7808509507,-79.6607045207,110002
350044,43.7810459974,-79.6609064557,110003
350044,43.7811248652,-79.6610289663,110004
350044,43.7814296643,-79.6615304341,110005
350044,43.78166676,-79.6619402129,110006
350044,43.78166676,-79.6619402129,120001
350044,43.7818864025,-79.6623205587,120002
350044,43.7822258812,-79.6628622765,120003
350044,43.7822844932,-79.6629467186,120004
350044,43.782342016,-79.6630150297,120005
350044,43.7823803161,-79.6630564291,120006
350044,43.7824204019,-79.6630965459,120007
350044,43.782484995,-79.663153515,120008
350044,43.7825349678,-79.663192169,120009
350044,43.7826093752,-79.6632414631,120010
350044,43.7826709916,-79.6632748868,120011
350044,43.7827949793,-79.66332929,120012
350044,43.7828636951,-79.6633538564,120013
350044,43.7829061616,-79.6633665803,120014
350044,43.783066024,-79.6634089997,120015
350044,43.783066024,-79.6634089997,130001
350044,43.783251163,-79.6634570699,130002
350044,43.7838460109,-79.6635084389,130003
350044,43.7845561348,-79.6635622113,130004
350044,43.7845561348,-79.6635622113,140001
350044,43.7852491414,-79.6636151234,140002
350044,43.7856289865,-79.6636824708,140003
350044,43.7856289865,-79.6636824708,150001
350044,43.7859402611,-79.6637376759,150002
350044,43.7867356951,-79.6638492073,150003
350044,43.7871124473,-79.6638830701,150004
350044,43.7874901142,-79.6639181556,150005
350044,43.7878963531,-79.6639327195,150006
350044,43.7878963531,-79.6639327195,160001
350044,43.7879684078,-79.6639348428,160002
350044,43.7880883588,-79.6639520561,160003
350044,43.789174087,-79.6640185976,160004
350044,43.7897007129,-79.6641647122,160005
350044,43.7900664752,-79.6643367845,160006
350044,43.7904165139,-79.6645502248,160007
350044,43.7905545113,-79.664647827,160008
350044,43.7907744358,-79.6648219088,160009
350044,43.7907744358,-79.6648219088,170001
350044,43.7907853391,-79.6648303664,170002
350044,43.7909244396,-79.6649453461,170003
350044,43.791042256,-79.6650881443,170004
350044,43.7915940519,-79.6658477188,170005
350044,43.7922426495,-79.6667244769,170006
350044,43.7922426495,-79.6667244769,180001
350044,43.7924631204,-79.6670228536,180002
350044,43.7926908786,-79.6673285282,180003
350044,43.7930589217,-79.6678510915,180004
350044,43.7936682482,-79.6686815314,180005
350044,43.7936682482,-79.6686815314,190001
350044,43.7938905723,-79.668984853,190002
350044,43.7952735415,-79.6708410328,190003
350044,43.7952735415,-79.6708410328,200001
350044,43.7954976314,-79.6711418452,200002
350044,43.7975419722,-79.6738971277,200003
350044,43.7975419722,-79.6738971277,210001
350044,43.7991060726,-79.6760068493,210002
350044,43.7991060726,-79.6760068493,220001
350044,43.7993429672,-79.6763260636,220002
350044,43.8009948605,-79.6785570447,220003
350044,43.8006819818,-79.6792190645,220004
350044,43.8006819818,-79.6792190645,230001
350044,43.8005589494,-79.6794803431,230002
350044,43.8002937643,-79.6799846714,230003
350044,43.8000216014,-79.680430723,230004
350044,43.7997165582,-79.6808364718,230005
350044,43.7994077407,-79.6812273824,230006
350044,43.7993064868,-79.6813477032,230007
350044,43.7993064868,-79.6813477032,240001
350044,43.7990933202,-79.6816010089,240002
350044,43.7974745628,-79.6834850236,240003
350044,43.7971670923,-79.6838373417,240004
350044,43.7971670923,-79.6838373417,250001
350044,43.7969031698,-79.6841402219,250002
350044,43.794713074,-79.6866891902,250003
350044,43.794713074,-79.6866891902,260001
350044,43.7944829492,-79.6869565014,260002
350044,43.7922794275,-79.6895179847,260003
350044,43.7922794275,-79.6895179847,270001
350044,43.7919471179,-79.6899043427,270002
350044,43.7953971166,-79.6946045951,270003
350044,43.7954574775,-79.6946865625,270004
350044,43.7936379174,-79.6972195747,270005
350044,43.7933489074,-79.6968256193,270006
350044,43.7931330137,-79.696527029,270007
350044,43.7936080931,-79.6958678707,270008
350044,43.7936080931,-79.6958678707,280001
350044,43.7936080931,-79.6958678707,280002
350044,43.7936080931,-79.6958678707,290001
350044,43.7938092926,-79.6955887971,290002
350044,43.793920813,-79.6957355283,290003
350044,43.7942609663,-79.6952458512,290004
350044,43.7946019853,-79.6956995801,290005
350044,43.7953971166,-79.6946045951,290006
350044,43.7920806478,-79.6900853802,290007
350044,43.7920806478,-79.6900853802,300001
350044,43.7919471179,-79.6899043427,300002
350044,43.7909490707,-79.6909664678,300003
350044,43.7902135232,-79.6918363966,300004
350044,43.788653685,-79.6936912238,300005
350044,43.7881790546,-79.6942310198,300006
350044,43.7871297555,-79.6953028195,300007
350044,43.7858021921,-79.6966080635,300008
350044,43.7852687114,-79.6971205042,300009
350044,43.7847367939,-79.6976913127,300010
350044,43.7838138353,-79.6987913173,300011
350044,43.7823580756,-79.7004657958,300012
350044,43.7819013296,-79.7009976367,300013
350044,43.7819013296,-79.7009976367,310001
350044,43.778560012,-79.7048824655,310002
350044,43.778560012,-79.7048824655,320001
350044,43.7784275924,-79.7050356856,320002
350044,43.7757870456,-79.7080811357,320003
350044,43.7731280418,-79.7108545938,320004
350044,43.7731280418,-79.7108545938,330001
350044,43.7728984492,-79.7110943668,330002
350044,43.7722140251,-79.7118806778,330003
350044,43.7722140251,-79.7118806778,340001
350044,43.7710051605,-79.7132696526,340002
350044,43.7698050701,-79.7146397457,340003
350044,43.7698050701,-79.7146397457,350001
350044,43.7695508234,-79.7149297175,350002
350044,43.7685906575,-79.7160187871,350003
350044,43.7683239583,-79.7163226804,350004
350044,43.767945163,-79.7167469997,350005
350044,43.7669603039,-79.7178837499,350006
350044,43.7669603039,-79.7178837499,360001
350044,43.7666047535,-79.7182938867,360002
350044,43.7647988205,-79.7205637556,360003
350044,43.7637672991,-79.7218790326,360004
350044,43.7637672991,-79.7218790326,370001
350044,43.7633678225,-79.7223882037,370002
350044,43.7625509265,-79.7233323673,370003
350044,43.7625509265,-79.7233323673,380001
350044,43.7625509265,-79.7233323673,380002
350044,43.7620958409,-79.7238613352,380003
350044,43.7607163321,-79.7254634005,380004
350044,43.7603882981,-79.7259213139,380005
350044,43.7601604582,-79.7262404459,380006
350044,43.7599562847,-79.7265826766,380007
350044,43.7599553984,-79.7265839377,380008
350044,43.7599553984,-79.7265839377,390001
350044,43.757862113,-79.7300718025,390002
350044,43.7575545049,-79.7304248898,390003
350044,43.7575545049,-79.7304248898,400001
350044,43.7574620326,-79.7305299498,400002
350044,43.7567934364,-79.7312943809,400003
350044,43.756075073,-79.732118229,400004
350044,43.754435579,-79.7339949724,400005
350044,43.7539758169,-79.7345127059,400006
350044,43.7539758169,-79.7345127059,410001
350044,43.7520265092,-79.7367113325,410002
350044,43.751856663,-79.7369037059,410003
350044,43.751856663,-79.7369037059,420001
350044,43.751842425,-79.7369189106,420002
350044,43.7505858325,-79.7383352292,420003
350044,43.7496958992,-79.7390370601,420004
350044,43.7496958992,-79.7390370601,430001
350044,43.7492308549,-79.7394045357,430002
350044,43.749299105,-79.7397148586,430003
350044,43.7493224583,-79.7397913759,430004
350044,43.7493965671,-79.7399798553,430005
350044,43.7494795814,-79.7401594539,430006
350044,43.7495521871,-79.7402933151,430007
350044,43.7496529854,-79.7404526687,430008
350044,43.7497635622,-79.7406006392,430009
350044,43.7498574432,-79.7407042459,430010
350044,43.7495617842,-79.7413277492,430011
350044,43.7491783768,-79.7417506301,430012
350044,43.7491783768,-79.7417506301,440001
350044,43.7490618486,-79.7418797606,440002
350044,43.7485334069,-79.7409878694,440003
350044,43.7478001979,-79.7417782624,440004
350045,43.7669375457,-79.6496195994,10001
350045,43.7667915889,-79.6505261184,10002
350045,43.7660770213,-79.6549837622,10003
350045,43.7659417883,-79.6558105016,10004
350045,43.7661857173,-79.6558808249,10005
350045,43.766680621,-79.6560846783,10006
350045,43.7667096738,-79.6561051487,10007
350045,43.7667096738,-79.6561051487,20001
350045,43.766973893,-79.6562930494,20002
350045,43.767165113,-79.6564751314,20003
350045,43.7674512372,-79.6568414544,20004
350045,43.7680916536,-79.657705527,20005
350045,43.7692700197,-79.6592968601,20006
350045,43.7692700197,-79.6592968601,30001
350045,43.7695444769,-79.6596671971,30002
350045,43.7704777654,-79.6609385416,30003
350045,43.7714473948,-79.6622389354,30004
350045,43.7717913438,-79.6627009391,30005
350045,43.7717913438,-79.6627009391,40001
350045,43.772170034,-79.6632081476,40002
350045,43.7727768797,-79.6625149597,40003
350045,43.7727768797,-79.6625149597,50001
350045,43.7741326882,-79.6609638365,50002
350045,43.7741326882,-79.6609638365,60001
350045,43.7743592396,-79.6607040535,60002
350045,43.77697038,-79.6577156554,60003
350045,43.7772409545,-79.6581383092,60004
350045,43.7773377696,-79.6582554365,60005
350045,43.7773469168,-79.6582676582,60006
350045,43.7774777766,-79.6583703556,60007
350045,43.7776057026,-79.6584532368,60008
350045,43.7778175018,-79.658547912,60009
350045,43.7780685717,-79.6586131289,60010
350045,43.7783917586,-79.6587624771,60011
350045,43.7786861301,-79.6589882732,60012
350045,43.7786861301,-79.6589882732,70001
350045,43.7790540829,-79.6592695898,70002
350045,43.7796873675,-79.6597574794,70003
350045,43.7801477008,-79.6600852066,70004
350045,43.7803678651,-79.6602791202,70005
350045,43.7803678651,-79.6602791202,80001
350045,43.7808509507,-79.6607045207,80002
350045,43.7810459974,-79.6609064557,80003
350045,43.7811248652,-79.6610289663,80004
350045,43.7814296643,-79.6615304341,80005
350045,43.78166676,-79.6619402129,80006
350045,43.78166676,-79.6619402129,90001
350045,43.7818864025,-79.6623205587,90002
350045,43.7822258812,-79.6628622765,90003
350045,43.7822844932,-79.6629467186,90004
350045,43.782342016,-79.6630150297,90005
350045,43.7823803161,-79.6630564291,90006
350045,43.7824204019,-79.6630965459,90007
350045,43.782484995,-79.663153515,90008
350045,43.7825349678,-79.663192169,90009
350045,43.7826093752,-79.6632414631,90010
350045,43.7826709916,-79.6632748868,90011
350045,43.7827949793,-79.66332929,90012
350045,43.7828636951,-79.6633538564,90013
350045,43.7829061616,-79.6633665803,90014
350045,43.783066024,-79.6634089997,90015
350045,43.783066024,-79.6634089997,100001
350045,43.783251163,-79.6634570699,100002
350045,43.7838460109,-79.6635084389,100003
350045,43.7845561348,-79.6635622113,100004
350045,43.7845561348,-79.6635622113,110001
350045,43.7852491414,-79.6636151234,110002
350045,43.7856289865,-79.6636824708,110003
350045,43.7856289865,-79.6636824708,120001
350045,43.7859402611,-79.6637376759,120002
350045,43.7867356951,-79.6638492073,120003
350045,43.7871124473,-79.6638830701,120004
350045,43.7874901142,-79.6639181556,120005
350045,43.7878963531,-79.6639327195,120006
350045,43.7878963531,-79.6639327195,130001
350045,43.7879684078,-79.6639348428,130002
350045,43.7880883588,-79.6639520561,130003
350045,43.789174087,-79.6640185976,130004
350045,43.7897007129,-79.6641647122,130005
350045,43.7900664752,-79.6643367845,130006
350045,43.7904165139,-79.6645502248,130007
350045,43.7905545113,-79.664647827,130008
350045,43.7907744358,-79.6648219088,130009
350045,43.7907744358,-79.6648219088,140001
350045,43.7907853391,-79.6648303664,140002
350045,43.7909244396,-79.6649453461,140003
350045,43.791042256,-79.6650881443,140004
350045,43.7915940519,-79.6658477188,140005
350045,43.7922426495,-79.6667244769,140006
350045,43.7922426495,-79.6667244769,150001
350045,43.7924631204,-79.6670228536,150002
350045,43.7926908786,-79.6673285282,150003
350045,43.7930589217,-79.6678510915,150004
350045,43.7936682482,-79.6686815314,150005
350045,43.7936682482,-79.6686815314,160001
350045,43.7938905723,-79.668984853,160002
350045,43.7952735415,-79.6708410328,160003
350045,43.7952735415,-79.6708410328,170001
350045,43.7954976314,-79.6711418452,170002
350045,43.7975419722,-79.6738971277,170003
350045,43.7975419722,-79.6738971277,180001
350045,43.7991060726,-79.6760068493,180002
350045,43.7991060726,-79.6760068493,190001
350045,43.7993429672,-79.6763260636,190002
350045,43.8009948605,-79.6785570447,190003
350045,43.8006819818,-79.6792190645,190004
350045,43.8006819818,-79.6792190645,200001
350045,43.8005589494,-79.6794803431,200002
350045,43.8002937643,-79.6799846714,200003
350045,43.8000216014,-79.680430723,200004
350045,43.7997165582,-79.6808364718,200005
350045,43.7994077407,-79.6812273824,200006
350045,43.7993064868,-79.6813477032,200007
350045,43.7993064868,-79.6813477032,210001
350045,43.7990933202,-79.6816010089,210002
350045,43.7974745628,-79.6834850236,210003
350045,43.7971670923,-79.6838373417,210004
350045,43.7971670923,-79.6838373417,220001
350045,43.7969031698,-79.6841402219,220002
350045,43.794713074,-79.6866891902,220003
350045,43.794713074,-79.6866891902,230001
350045,43.7944829492,-79.6869565014,230002
350045,43.7922794275,-79.6895179847,230003
350045,43.7922794275,-79.6895179847,240001
350045,43.7919471179,-79.6899043427,240002
350045,43.7953971166,-79.6946045951,240003
350045,43.7954574775,-79.6946865625,240004
350045,43.7936379174,-79.6972195747,240005
350045,43.7933489074,-79.6968256193,240006
350045,43.7931330137,-79.696527029,240007
350045,43.7936080931,-79.6958678707,240008
350045,43.7936080931,-79.6958678707,250001
350045,43.7936080931,-79.6958678707,250002
350045,43.7936080931,-79.6958678707,260001
350045,43.7938092926,-79.6955887971,260002
350045,43.793920813,-79.6957355283,260003
350045,43.7942609663,-79.6952458512,260004
350045,43.7946019853,-79.6956995801,260005
350045,43.7953971166,-79.6946045951,260006
350045,43.7920806478,-79.6900853802,260007
350045,43.7920806478,-79.6900853802,270001
350045,43.7919471179,-79.6899043427,270002
350045,43.7909490707,-79.6909664678,270003
350045,43.7902135232,-79.6918363966,270004
350045,43.788653685,-79.6936912238,270005
350045,43.7881790546,-79.6942310198,270006
350045,43.7871297555,-79.6953028195,270007
350045,43.7858021921,-79.6966080635,270008
350045,43.7852687114,-79.6971205042,270009
350045,43.7847367939,-79.6976913127,270010
350045,43.7838138353,-79.6987913173,270011
350045,43.7823580756,-79.7004657958,270012
350045,43.7819013296,-79.7009976367,270013
350045,43.7819013296,-79.7009976367,280001
350045,43.778560012,-79.7048824655,280002
350045,43.778560012,-79.7048824655,290001
350045,43.7784275924,-79.7050356856,290002
350045,43.7757870456,-79.7080811357,290003
350045,43.7731280418,-79.7108545938,290004
350045,43.7731280418,-79.7108545938,300001
350045,43.7728984492,-79.7110943668,300002
350045,43.7722140251,-79.7118806778,300003
350045,43.7722140251,-79.7118806778,310001
350045,43.7710051605,-79.7132696526,310002
350045,43.7698050701,-79.7146397457,310003
350045,43.7698050701,-79.7146397457,320001
350045,43.7695508234,-79.7149297175,320002
350045,43.7685906575,-79.7160187871,320003
350045,43.7683239583,-79.7163226804,320004
350045,43.767945163,-79.7167469997,320005
350045,43.7669603039,-79.7178837499,320006
350045,43.7669603039,-79.7178837499,330001
350045,43.7666047535,-79.7182938867,330002
350045,43.7647988205,-79.7205637556,330003
350045,43.7637672991,-79.7218790326,330004
350045,43.7637672991,-79.7218790326,340001
350045,43.7633678225,-79.7223882037,340002
350045,43.7625509265,-79.7233323673,340003
350045,43.7625509265,-79.7233323673,350001
350045,43.7625509265,-79.7233323673,350002
350045,43.7620958409,-79.7238613352,350003
350045,43.7607163321,-79.7254634005,350004
350045,43.7603882981,-79.7259213139,350005
350045,43.7601604582,-79.7262404459,350006
350045,43.7599562847,-79.7265826766,350007
350045,43.7599553984,-79.7265839377,350008
350045,43.7599553984,-79.7265839377,360001
350045,43.757862113,-79.7300718025,360002
350045,43.7575545049,-79.7304248898,360003
350045,43.7575545049,-79.7304248898,370001
350045,43.7574620326,-79.7305299498,370002
350045,43.7567934364,-79.7312943809,370003
350045,43.756075073,-79.732118229,370004
350045,43.754435579,-79.7339949724,370005
350045,43.7539758169,-79.7345127059,370006
350045,43.7539758169,-79.7345127059,380001
350045,43.7520265092,-79.7367113325,380002
350045,43.751856663,-79.7369037059,380003
350045,43.751856663,-79.7369037059,390001
350045,43.751842425,-79.7369189106,390002
350045,43.7505858325,-79.7383352292,390003
350045,43.7496958992,-79.7390370601,390004
350045,43.7496958992,-79.7390370601,400001
350045,43.7492308549,-79.7394045357,400002
350045,43.749299105,-79.7397148586,400003
350045,43.7493224583,-79.7397913759,400004
350045,43.7493965671,-79.7399798553,400005
350045,43.7494795814,-79.7401594539,400006
350045,43.7495521871,-79.7402933151,400007
350045,43.7496529854,-79.7404526687,400008
350045,43.7497635622,-79.7406006392,400009
350045,43.7498574432,-79.7407042459,400010
350045,43.7495617842,-79.7413277492,400011
350045,43.7491783768,-79.7417506301,400012
350045,43.7491783768,-79.7417506301,410001
350045,43.7490618486,-79.7418797606,410002
350045,43.7485334069,-79.7409878694,410003
350045,43.7478001979,-79.7417782624,410004
350046,43.7628531522,-79.7229830552,10001
350046,43.7633678225,-79.7223882037,10002
350046,43.7642981491,-79.7212018216,10003
350046,43.7642981491,-79.7212018216,20001
350046,43.7647988205,-79.7205637556,20002
350046,43.7666047535,-79.7182938867,20003
350046,43.7677398478,-79.7169849676,20004
350046,43.7677398478,-79.7169849676,30001
350046,43.767945163,-79.7167469997,30002
350046,43.7683239583,-79.7163226804,30003
350046,43.7685906575,-79.7160187871,30004
350046,43.7692601022,-79.7152589842,30005
350046,43.7692601022,-79.7152589842,40001
350046,43.7695508234,-79.7149297175,40002
350046,43.7710051605,-79.7132696526,40003
350046,43.7728984492,-79.7110943668,40004
350046,43.7732161484,-79.7107632374,40005
350046,43.7732161484,-79.7107632374,50001
350046,43.7755414389,-79.7083374287,50002
350046,43.7755414389,-79.7083374287,60001
350046,43.7757870456,-79.7080811357,60002
350046,43.7780454239,-79.7054763764,60003
350046,43.7780454239,-79.7054763764,70001
350046,43.7784275924,-79.7050356856,70002
350046,43.782131475,-79.7007291935,70003
350046,43.782131475,-79.7007291935,80001
350046,43.7823580756,-79.7004657958,80002
350046,43.7834761058,-79.6991789286,80003
350046,43.7834761058,-79.6991789286,90001
350046,43.7838138353,-79.6987913173,90002
350046,43.7847367939,-79.6976913127,90003
350046,43.7852687114,-79.6971205042,90004
350046,43.7858021921,-79.6966080635,90005
350046,43.7871297555,-79.6953028195,90006
350046,43.7881790546,-79.6942310198,90007
350046,43.7884928173,-79.6938749432,90008
350046,43.7884928173,-79.6938749432,100001
350046,43.788653685,-79.6936912238,100002
350046,43.7902135232,-79.6918363966,100003
350046,43.7904569346,-79.6915489472,100004
350046,43.7904569346,-79.6915489472,110001
350046,43.7909490707,-79.6909664678,110002
350046,43.7919471179,-79.6899043427,110003
350046,43.7953971166,-79.6946045951,110004
350046,43.7954574775,-79.6946865625,110005
350046,43.7936379174,-79.6972195747,110006
350046,43.7933489074,-79.6968256193,110007
350046,43.7931330137,-79.696527029,110008
350046,43.7937445887,-79.6956784559,110009
350046,43.7937445887,-79.6956784559,120001
350046,43.7937445887,-79.6956784559,120002
350046,43.7937445887,-79.6956784559,130001
350046,43.7938092926,-79.6955887971,130002
350046,43.793920813,-79.6957355283,130003
350046,43.7942609663,-79.6952458512,130004
350046,43.7946019853,-79.6956995801,130005
350046,43.7953971166,-79.6946045951,130006
350046,43.7919471179,-79.6899043427,130007
350046,43.7923407396,-79.6894470398,130008
350046,43.7923407396,-79.6894470398,140001
350046,43.7942252904,-79.6872567309,140002
350046,43.7942252904,-79.6872567309,150001
350046,43.7944829492,-79.6869565014,150002
350046,43.7966970405,-79.6843796795,150003
350046,43.7966970405,-79.6843796795,160001
350046,43.7969031698,-79.6841402219,160002
350046,43.7974745628,-79.6834850236,160003
350046,43.7987752549,-79.6819709825,160004
350046,43.7987752549,-79.6819709825,170001
350046,43.7990933202,-79.6816010089,170002
350046,43.7994077407,-79.6812273824,170003
350046,43.7997165582,-79.6808364718,170004
350046,43.8000216014,-79.680430723,170005
350046,43.8002937643,-79.6799846714,170006
350046,43.8005589494,-79.6794803431,170007
350046,43.8009948605,-79.6785570447,170008
350046,43.800648201,-79.678088573,170009
350046,43.800648201,-79.678088573,180001
350046,43.7995615845,-79.6766220651,180002
350046,43.7995615845,-79.6766220651,190001
350046,43.7993429672,-79.6763260636,190002
350046,43.7979901643,-79.6745012859,190003
350046,43.7979901643,-79.6745012859,200001
350046,43.7977669832,-79.6742004285,200002
350046,43.7957491726,-79.6714805851,200003
350046,43.7957491726,-79.6714805851,210001
350046,43.7954976314,-79.6711418452,210002
350046,43.7940835701,-79.6692440804,210003
350046,43.7940835701,-79.6692440804,220001
350046,43.7938905723,-79.668984853,220002
350046,43.7930589217,-79.6678510915,220003
350046,43.7926908786,-79.6673285282,220004
350046,43.7926863054,-79.667322415,220005
350046,43.7926863054,-79.667322415,230001
350046,43.7924631204,-79.6670228536,230002
350046,43.7915940519,-79.6658477188,230003
350046,43.7913158679,-79.6654648734,230004
350046,43.7913158679,-79.6654648734,240001
350046,43.791042256,-79.6650881443,240002
350046,43.7909244396,-79.6649453461,240003
350046,43.7907853391,-79.6648303664,240004
350046,43.7905545113,-79.664647827,240005
350046,43.7904165139,-79.6645502248,240006
350046,43.7901517128,-79.6643883306,240007
350046,43.7901517128,-79.6643883306,250001
350046,43.7900664752,-79.6643367845,250002
350046,43.7897007129,-79.6641647122,250003
350046,43.789174087,-79.6640185976,250004
350046,43.7884496633,-79.6639738356,250005
350046,43.7884496633,-79.6639738356,260001
350046,43.7880883588,-79.6639520561,260002
350046,43.7879684078,-79.6639348428,260003
350046,43.7874901142,-79.6639181556,260004
350046,43.7871124473,-79.6638830701,260005
350046,43.7867356951,-79.6638492073,260006
350046,43.7862658362,-79.6637838632,260007
350046,43.7862658362,-79.6637838632,270001
350046,43.7859402611,-79.6637376759,270002
350046,43.7852491414,-79.6636151234,270003
350046,43.7842749715,-79.663541135,270004
350046,43.7842749715,-79.663541135,280001
350046,43.7838460109,-79.6635084389,280002
350046,43.783251163,-79.6634570699,280003
350046,43.7829061616,-79.6633665803,280004
350046,43.7828636951,-79.6633538564,280005
350046,43.7827949793,-79.66332929,280006
350046,43.7826709916,-79.6632748868,280007
350046,43.7826093752,-79.6632414631,280008
350046,43.7825349678,-79.663192169,280009
350046,43.782484995,-79.663153515,280010
350046,43.7824204019,-79.6630965459,280011
350046,43.7823803161,-79.6630564291,280012
350046,43.782342016,-79.6630150297,280013
350046,43.7822844932,-79.6629467186,280014
350046,43.7822258812,-79.6628622765,280015
350046,43.7818864025,-79.6623205587,280016
350046,43.7816364443,-79.6618886948,280017
350046,43.7816364443,-79.6618886948,290001
350046,43.7814296643,-79.6615304341,290002
350046,43.7811248652,-79.6610289663,290003
350046,43.7810459974,-79.6609064557,290004
350046,43.7808509507,-79.6607045207,290005
350046,43.7801477008,-79.6600852066,290006
350046,43.7796873675,-79.6597574794,290007
350046,43.77933392,-79.6594845316,290008
350046,43.77933392,-79.6594845316,300001
350046,43.7790540829,-79.6592695898,300002
350046,43.7783917586,-79.6587624771,300003
350046,43.7780685717,-79.6586131289,300004
350046,43.7778175018,-79.658547912,300005
